class_id,class_name,collection_id,collection_description,property_id,property,property_description,models_used,total_models,fraction,models_list
70,Constraint,618,set of Constraints on the Company,3589,Generation Coefficient,Coefficient of company generation,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
70,Constraint,32,set of Constraints on the Generator,398,Hours of Operation Coefficient,Coefficient of number of hours of operation.,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
70,Constraint,670,Constraint objects,4041,Include in LT Plan,If the constraint is modelled in the LT Plan phase.,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,31,set of Constraints on the Generator,424,Installed Capacity Coefficient,Coefficient of installed capacity,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,77,set of Constraints on the Power2X,750,Installed Capacity Coefficient,Coefficient of installed capacity,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,89,set of Constraints on the Battery,929,Installed Capacity Coefficient,Coefficient of installed capacity,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,390,set of Constraints on the Gas Plant,2311,Installed Capacity Coefficient,Coefficient of installed capacity,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,507,set of Constraints on the Water Plant,2905,Installed Capacity Coefficient,Coefficient of installed capacity,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,621,set of Constraints on the Facility,3610,Installed Capacity Coefficient,Coefficient of installed capacity,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,77,set of Constraints on the Power2X,735,Load Coefficient,Coefficient of load drawn by the facility,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,89,set of Constraints on the Battery,911,Load Coefficient,Coefficient of load consumption (charging) in the constraint,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,144,set of Constraints on the Physical Contract,1218,Load Coefficient,Coefficient of cleared load bids,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,152,set of Constraints on the Purchaser,1282,Load Coefficient,Coefficient of purchaser demand,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,218,set of Constraints on the Region,1507,Load Coefficient,Coefficient of region load,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,258,set of Constraints on the Zone,1593,Load Coefficient,Coefficient of zone load,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,273,set of Constraints on the Node,1669,Load Coefficient,Coefficient of node load,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,333,set of Constraints on the Hub,1964,Load Coefficient,Coefficient of hub load,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,53,set of Constraints on the Fuel,589,Offtake Coefficient,Coefficient of fuel offtake,2,16,0.125,"['2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,62,set of Constraints on the Fuel Contract,627,Offtake Coefficient,Coefficient of fuel contract offtake,2,16,0.125,"['2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,670,Constraint objects,4061,Penalty Price,Price for violating the constraint where the special value of -1 indicates that no violation is allowed.,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,77,set of Constraints on the Power2X,736,Production Coefficient,Coefficient of facility production,4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
70,Constraint,123,set of Constraints on the Emission,1155,Production Coefficient,Coefficient of emission production,4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
70,Constraint,381,set of Constraints on the Gas Field,2227,Production Coefficient,Coefficient of gas field production in the constraint,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,381,set of Constraints on the Gas Field,2228,Production Coefficient,Coefficient of gas field production in the constraint,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,390,set of Constraints on the Gas Plant,2306,Production Coefficient,Coefficient of gas node production,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,390,set of Constraints on the Gas Plant,2307,Production Coefficient,Coefficient of gas node production,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,446,set of Constraints on the Gas Basin,2724,Production Coefficient,Coefficient of gas basin production,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,446,set of Constraints on the Gas Basin,2725,Production Coefficient,Coefficient of gas basin production,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,473,set of Constraints on the Gas Contract,2795,Production Coefficient,Coefficient of gas contract production,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,473,set of Constraints on the Gas Contract,2796,Production Coefficient,Coefficient of gas contract production,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,507,set of Constraints on the Water Plant,2900,Production Coefficient,Coefficient of Water Plant Production,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,507,set of Constraints on the Water Plant,2901,Production Coefficient,Coefficient of Water Plant Production,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,597,set of Constraints on the Commodity,3399,Production Coefficient,Coefficient of Commodity production in the Constraint,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,597,set of Constraints on the Commodity,3400,Production Coefficient,Coefficient of Commodity production in the Constraint,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,606,set of Constraints on the Process,3458,Production Coefficient,Coefficient of Process production in the Constraint,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,606,set of Constraints on the Process,3459,Production Coefficient,Coefficient of Process production in the Constraint,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,621,set of Constraints on the Facility,3594,Production Coefficient,Coefficient of Facility production in the Constraint,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,621,set of Constraints on the Facility,3595,Production Coefficient,Coefficient of Facility production in the Constraint,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,643,set of Constraints on the Flow Node,3746,Production Coefficient,Coefficient of Commodity production at the Flow Node in the Constraint,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,643,set of Constraints on the Flow Node,3747,Production Coefficient,Coefficient of Commodity production at the Flow Node in the Constraint,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,662,set of Constraints on the Entity,3953,Production Coefficient,Coefficient of production from facilities associated with the entity,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,662,set of Constraints on the Entity,3954,Production Coefficient,Coefficient of production from facilities associated with the entity,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,31,set of Constraints on the Generator,385,Pump Load Coefficient,Coefficient of pump load,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,670,Constraint objects,4052,RHS,Constraint RHS constant,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,670,Constraint objects,4053,RHS,Constraint RHS constant,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,670,Constraint objects,4058,RHS Custom,Right hand side value over any custom period (000),3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,670,Constraint objects,4054,RHS Day,Right hand side each day (000),3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,700,Constraint objects,4386,RHS Day,Right hand side each day (000),1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
70,Constraint,700,Constraint objects,4385,RHS Hour,Right hand side each hour,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
70,Constraint,670,Constraint objects,4057,RHS Year,Right hand side each year (000),3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,700,Constraint objects,4389,RHS Year,Right hand side each year (000),1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
70,Constraint,670,Constraint objects,4037,Sense,"Constraint sense (less than or equal to, equal to, greater than or equal to)",3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,670,Constraint objects,4038,Sense,"Constraint sense (less than or equal to, equal to, greater than or equal to)",1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
70,Constraint,700,Constraint objects,4369,Sense,"Constraint sense (less than or equal to, equal to, greater than or equal to)",1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
70,Constraint,31,set of Constraints on the Generator,431,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,77,set of Constraints on the Power2X,751,Units Built Coefficient,Coefficient of number of units built constraint,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,89,set of Constraints on the Battery,941,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,290,set of Constraints on the Line,1799,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,311,set of Constraints on the Flow Control,1903,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,372,set of Constraints on the Heat Storage,2126,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,381,set of Constraints on the Gas Field,2229,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,390,set of Constraints on the Gas Plant,2312,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,399,set of Constraints on the Gas Pipeline,2444,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,410,set of Constraints on the Gas Node,2505,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,423,set of Constraints on the Gas Storage,2649,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,441,set of Constraints on the Gas DSM Program,2705,Units Built Coefficient,Coefficient of number of units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,446,set of Constraints on the Gas Basin,2725,Units Built Coefficient,Coefficient of number of gas field units built,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
70,Constraint,473,set of Constraints on the Gas Contract,2796,Units Built Coefficient,Coefficient of units built in Custom Constraint,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
